"","Date","Team","Popularity","MonthNum","pred","Season","Lg","W","L","W.L.","Finish","SRS","Pace","Rel_Pace","ORtg","Rel_ORtg","DRtg","Rel_DRtg","Playoffs","Coaches","Top WS","IndPlayoffs","PO_diff","NP_diff","Bandwagon","ï..Market","Size","pred_by_pop","diff","Succ_Cat","DarkHorseDiff","FavoriteDiff","ContenderDiff","BWScore"
"3824",2004-02-01,"OrlandoMagic",1,2,-0.459734725162351,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.508817383169144,1.45973472516235,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3825",2004-03-01,"OrlandoMagic",1,3,-0.587621977045763,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.365408061327802,1.58762197704576,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3826",2004-04-01,"OrlandoMagic",0,4,-0.336515815575465,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.628204003123081,0.336515815575465,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3827",2004-05-01,"OrlandoMagic",0,5,0.037635747254936,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.01981791574404,-0.037635747254936,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3828",2004-06-01,"OrlandoMagic",1,6,-0.441578256743574,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.537196489867653,1.44157825674357,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3829",2004-07-01,"OrlandoMagic",1,7,-0.796256148087494,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.148953706100606,1.79625614808749,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3830",2004-08-01,"OrlandoMagic",0,8,-1.41529449750398,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,-0.489672006811262,1.41529449750398,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3831",2004-09-01,"OrlandoMagic",0,9,-1.4772900997891,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,-0.554593779923358,1.4772900997891,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3832",2004-10-01,"OrlandoMagic",1,10,-0.713320271874516,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.242536890460659,1.71332027187452,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3833",2004-11-01,"OrlandoMagic",1,11,-0.360620551292697,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.598661008072407,1.3606205512927,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3834",2004-12-01,"OrlandoMagic",1,12,-0.385426285146248,"2003","NBA",21,61,0.256,7,-7.25,90.8,0.7,102.7,-0.2,110.4,7.5,"Did Not Make Playoffs","D. Rivers (1-10) J. Davis (20-51)","T. McGrady (8.4)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.579149890803395,1.38542628514625,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3835",2005-01-01,"OrlandoMagic",1,1,1.43253690062295,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.49859209765956,-0.432536900622947,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3836",2005-02-01,"OrlandoMagic",1,2,1.41440192662214,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.49461494185232,-0.414401926622137,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3837",2005-03-01,"OrlandoMagic",1,3,1.19509527202519,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.24869036260095,-0.195095272025192,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3838",2005-04-01,"OrlandoMagic",0,4,1.62570310360902,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.69934434091395,-1.62570310360902,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3839",2005-05-01,"OrlandoMagic",0,5,2.26731457268147,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,3.37090101138504,-2.26731457268147,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3840",2005-06-01,"OrlandoMagic",0,6,1.44553743301215,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.54328067560484,-1.44553743301215,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3841",2005-07-01,"OrlandoMagic",0,7,0.837320267777849,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.87750496437931,-0.837320267777849,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3842",2005-08-01,"OrlandoMagic",0,8,-0.224233776729336,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.782361652003104,0.224233776729336,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3843",2005-09-01,"OrlandoMagic",0,9,-0.330546547835457,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.671030955142909,0.330546547835457,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3844",2005-10-01,"OrlandoMagic",0,10,0.979542336752448,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.03798550318425,-0.979542336752448,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3845",2005-11-01,"OrlandoMagic",1,11,1.58436724821893,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.64868272049502,-0.584367248218927,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3846",2005-12-01,"OrlandoMagic",1,12,1.541829290556,"2004","NBA",36,46,0.439,3,-2.52,94.7,3.8,104.9,-1.2,107.3,1.2,"Did Not Make Playoffs","J. Davis (31-33) C. Jent (5-13)","D. Howard (7.3)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.61522420299074,-0.541829290556001,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3847",2006-01-01,"OrlandoMagic",1,1,1.43253690062295,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.49859209765956,-0.432536900622947,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3848",2006-02-01,"OrlandoMagic",1,2,1.41440192662214,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.49461494185232,-0.414401926622137,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3849",2006-03-01,"OrlandoMagic",1,3,1.19509527202519,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.24869036260095,-0.195095272025192,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3850",2006-04-01,"OrlandoMagic",0,4,1.62570310360902,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.69934434091395,-1.62570310360902,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3851",2006-05-01,"OrlandoMagic",0,5,2.26731457268147,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,3.37090101138504,-2.26731457268147,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3852",2006-06-01,"OrlandoMagic",0,6,1.44553743301215,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.54328067560484,-1.44553743301215,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3853",2006-07-01,"OrlandoMagic",1,7,0.837320267777849,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.87750496437931,0.162679732222151,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3854",2006-08-01,"OrlandoMagic",0,8,-0.224233776729336,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.782361652003104,0.224233776729336,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3855",2006-09-01,"OrlandoMagic",0,9,-0.330546547835457,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.671030955142909,0.330546547835457,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3856",2006-10-01,"OrlandoMagic",1,10,0.979542336752448,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.03798550318425,0.0204576632475524,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3857",2006-11-01,"OrlandoMagic",1,11,1.58436724821893,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.64868272049502,-0.584367248218927,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3858",2006-12-01,"OrlandoMagic",1,12,1.541829290556,"2005","NBA",36,46,0.439,3,-1.26,88.3,-2.2,106.3,0.1,107.5,1.3,"Did Not Make Playoffs","B. Hill (36-46)","D. Howard (8.6)","No Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.61522420299074,-0.541829290556001,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3859",2007-01-01,"OrlandoMagic",1,1,0.377957438870024,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.21343646727299,0.622042561129976,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3860",2007-02-01,"OrlandoMagic",1,2,0.522646943057294,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.37099697770281,0.477353056942706,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3861",2007-03-01,"OrlandoMagic",1,3,0.391292284130784,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.21806436558504,0.608707715869216,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3862",2007-04-01,"OrlandoMagic",1,4,1.49502804925468,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.34488249829244,-0.495028049254677,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3863",2007-05-01,"OrlandoMagic",0,5,-0.542010451360485,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.276081989042001,0.542010451360485,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3864",2007-06-01,"OrlandoMagic",1,6,-0.652624164780764,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.156576547929999,1.65262416478076,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3865",2007-07-01,"OrlandoMagic",1,7,-0.225215129058271,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.606715767801107,1.22521512905827,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3866",2007-08-01,"OrlandoMagic",0,8,-0.784348644269072,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.0243415184380908,0.784348644269072,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3867",2007-09-01,"OrlandoMagic",0,9,-0.850611759147963,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,-0.0345576294797509,0.850611759147963,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3868",2007-10-01,"OrlandoMagic",1,10,-0.28789042202325,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.529540924957408,1.28789042202325,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3869",2007-11-01,"OrlandoMagic",1,11,0.266427468603684,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.09886877927882,0.733572531396316,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3870",2007-12-01,"OrlandoMagic",1,12,0.471999947533677,"2006","NBA",40,42,0.488,3,0.35,89.9,-2,104.9,-1.6,104.1,-2.4,"Lost 1st Round","B. Hill (40-42)","D. Howard (9.7)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.31062120487878,0.528000052466323,"Dark Horse",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3871",2008-01-01,"OrlandoMagic",1,1,1.44837213867933,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.65356514179255,-0.448372138679327,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3872",2008-02-01,"OrlandoMagic",1,2,1.38921408140743,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.59349248395763,-0.389214081407426,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3873",2008-03-01,"OrlandoMagic",1,3,1.40477647149422,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.60899973879662,-0.404776471494217,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3874",2008-04-01,"OrlandoMagic",1,4,3.15781774329928,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,4.35723264291065,-2.15781774329928,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3875",2008-05-01,"OrlandoMagic",1,5,5.05200620802434,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,6.30950117251711,-4.05200620802434,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3876",2008-06-01,"OrlandoMagic",0,6,0.0564550910166841,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.23438154815951,-0.0564550910166841,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3877",2008-07-01,"OrlandoMagic",0,7,0.476608126469746,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.66221862969932,-0.476608126469746,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3878",2008-08-01,"OrlandoMagic",0,8,-0.366503304160502,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.822211683536883,0.366503304160502,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3879",2008-09-01,"OrlandoMagic",0,9,-0.603758526567363,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,0.580177806113643,0.603758526567363,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3880",2008-10-01,"OrlandoMagic",1,10,0.518447320470666,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,1.70515041539676,0.481552679529334,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3881",2008-11-01,"OrlandoMagic",1,11,1.27470229784509,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.47630711626877,-0.27470229784509,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3882",2008-12-01,"OrlandoMagic",1,12,1.56803526597605,"2007","NBA",52,30,0.634,1,4.79,93.4,1,111.3,3.8,105.5,-2,"Lost Conf. Semis","S. Van Gundy (52-30)","D. Howard (12.9)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,2.77569586954808,-0.568035265976051,"Contender",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3883",2009-01-01,"OrlandoMagic",1,1,3.66673860343361,"2008","NBA",59,23,0.72,1,6.48,92.3,0.6,109.2,0.9,101.9,-6.4,"Lost Finals","S. Van Gundy (59-23)","D. Howard (13.8)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,6.30349064059996,-2.66673860343361,"Heavy Favorite",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
"3884",2009-02-01,"OrlandoMagic",1,2,3.80833284865462,"2008","NBA",59,23,0.72,1,6.48,92.3,0.6,109.2,0.9,101.9,-6.4,"Lost Finals","S. Van Gundy (59-23)","D. Howard (13.8)","Playoffs",-0.890430658554986,0.615337610754016,-1.505768269309,"Orlando-Daytona",1566000,6.44607081914133,-2.80833284865462,"Heavy Favorite",-0.439805472082261,-7.14630420950235,-1.92821666323933,-8.63471540065941
