,Date,Team,Popularity,MonthNum,pred,Season,W,L,W.L.,Finish,Playoffs,Top WS,IndPlayoffs,PO_diff,NP_diff,Bandwagon,Market,Size,pred_by_pop,diff,Succ_Cat,DarkHorseDiff,FavoriteDiff,ContenderDiff,BWScore
5141,9/1/07,UtahJazz,0,9,-0.511622832,2006,51,31,0.622,1,Lost Conf. Finals,C. BoozeråÊ(9.9),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,-0.143348306,0.511622832,Contender,-0.728816328,0,-0.903651088,-0.17483476
5142,10/1/07,UtahJazz,1,10,0.33705226,2006,51,31,0.622,1,Lost Conf. Finals,C. BoozeråÊ(9.9),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.696730089,0.66294774,Contender,-0.728816328,0,-0.903651088,-0.17483476
5143,11/1/07,UtahJazz,1,11,1.66278574,2006,51,31,0.622,1,Lost Conf. Finals,C. BoozeråÊ(9.9),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.073672243,-0.66278574,Contender,-0.728816328,0,-0.903651088,-0.17483476
5144,12/1/07,UtahJazz,1,12,1.348589867,2006,51,31,0.622,1,Lost Conf. Finals,C. BoozeråÊ(9.9),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.746066348,-0.348589867,Contender,-0.728816328,0,-0.903651088,-0.17483476
5145,1/1/08,UtahJazz,1,1,1.636412598,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.386845361,-0.636412598,Contender,-0.728816328,0,-0.903651088,-0.17483476
5146,2/1/08,UtahJazz,1,2,1.576221798,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.326546214,-0.576221798,Contender,-0.728816328,0,-0.903651088,-0.17483476
5147,3/1/08,UtahJazz,1,3,1.579295198,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.328048652,-0.579295198,Contender,-0.728816328,0,-0.903651088,-0.17483476
5148,4/1/08,UtahJazz,2,4,3.356858556,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,4.101945223,-1.356858556,Contender,-0.728816328,0,-0.903651088,-0.17483476
5149,5/1/08,UtahJazz,2,5,5.28758526,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,6.092457298,-3.28758526,Contender,-0.728816328,0,-0.903651088,-0.17483476
5150,6/1/08,UtahJazz,0,6,0.2452359,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.970206675,-0.2452359,Contender,-0.728816328,0,-0.903651088,-0.17483476
5151,7/1/08,UtahJazz,0,7,0.630752423,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.360129422,-0.630752423,Contender,-0.728816328,0,-0.903651088,-0.17483476
5152,8/1/08,UtahJazz,0,8,-0.272811972,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.457756684,0.272811972,Contender,-0.728816328,0,-0.903651088,-0.17483476
5153,9/1/08,UtahJazz,0,9,-0.516121452,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.20938279,0.516121452,Contender,-0.728816328,0,-0.903651088,-0.17483476
5154,10/1/08,UtahJazz,1,10,0.680690823,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.412200191,0.319309177,Contender,-0.728816328,0,-0.903651088,-0.17483476
5155,11/1/08,UtahJazz,1,11,1.471389133,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.218134638,-0.471389133,Contender,-0.728816328,0,-0.903651088,-0.17483476
5156,12/1/08,UtahJazz,1,12,1.762299666,2007,54,28,0.659,1,Lost Conf. Semis,D. WilliamsåÊ(11.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.515618008,-0.762299666,Contender,-0.728816328,0,-0.903651088,-0.17483476
5157,1/1/09,UtahJazz,1,1,1.30633744,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.602816101,-0.30633744,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5158,2/1/09,UtahJazz,1,2,1.4470199,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.759497832,-0.4470199,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5159,3/1/09,UtahJazz,1,3,1.267207962,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.552226531,-0.267207962,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5160,4/1/09,UtahJazz,2,4,2.466089421,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.778619689,-0.466089421,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5161,5/1/09,UtahJazz,0,5,0.570819286,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.858204139,-0.570819286,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5162,6/1/09,UtahJazz,0,6,0.278628391,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.555830423,-0.278628391,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5163,7/1/09,UtahJazz,1,7,0.571647757,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.858862025,0.428352243,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5164,8/1/09,UtahJazz,0,8,-0.222043258,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.034508502,0.222043258,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5165,9/1/09,UtahJazz,0,9,-0.311796894,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,-0.048989911,0.311796894,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5166,10/1/09,UtahJazz,1,10,0.540397386,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.817146436,0.459602614,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5167,11/1/09,UtahJazz,1,11,1.228355405,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.521411944,-0.228355405,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5168,12/1/09,UtahJazz,1,12,1.424528836,2008,48,34,0.585,3,Lost 1st Round,D. WilliamsåÊ(8.4),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.725771486,-0.424528836,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5169,1/1/10,UtahJazz,1,1,1.502740181,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.242530869,-0.502740181,Contender,-0.728816328,0,-0.903651088,-0.17483476
5170,2/1/10,UtahJazz,1,2,1.443086407,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.182349496,-0.443086407,Contender,-0.728816328,0,-0.903651088,-0.17483476
5171,3/1/10,UtahJazz,1,3,1.452654082,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.191134439,-0.452654082,Contender,-0.728816328,0,-0.903651088,-0.17483476
5172,4/1/10,UtahJazz,2,4,3.217465956,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,3.951685903,-1.217465956,Contender,-0.728816328,0,-0.903651088,-0.17483476
5173,5/1/10,UtahJazz,2,5,5.129192775,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,5.922311334,-3.129192775,Contender,-0.728816328,0,-0.903651088,-0.17483476
5174,6/1/10,UtahJazz,1,6,0.111178501,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.824568831,0.888821499,Contender,-0.728816328,0,-0.903651088,-0.17483476
5175,7/1/10,UtahJazz,1,7,0.514706011,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.234207032,0.485293989,Contender,-0.728816328,0,-0.903651088,-0.17483476
5176,8/1/10,UtahJazz,1,8,-0.357422843,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.364264505,1.357422843,Contender,-0.728816328,0,-0.903651088,-0.17483476
5177,9/1/10,UtahJazz,0,9,-0.597584109,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.11918742,0.597584109,Contender,-0.728816328,0,-0.903651088,-0.17483476
5178,10/1/10,UtahJazz,1,10,0.560432824,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.281525529,0.439567176,Contender,-0.728816328,0,-0.903651088,-0.17483476
5179,11/1/10,UtahJazz,2,11,1.333220601,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.069375548,0.666779399,Contender,-0.728816328,0,-0.903651088,-0.17483476
5180,12/1/10,UtahJazz,1,12,1.6253908,2009,53,29,0.646,2,Lost Conf. Semis,D. WilliamsåÊ(10.3),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.367849718,-0.6253908,Contender,-0.728816328,0,-0.903651088,-0.17483476
5181,1/1/11,UtahJazz,2,1,1.743967284,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.311295614,0.256032716,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5182,2/1/11,UtahJazz,2,2,1.72430385,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.306983254,0.27569615,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5183,3/1/11,UtahJazz,1,3,1.486513491,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.040331546,-0.486513491,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5184,4/1/11,UtahJazz,1,4,1.95341401,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.52896775,-0.95341401,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5185,5/1/11,UtahJazz,1,5,2.649102072,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,3.257124869,-1.649102072,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5186,6/1/11,UtahJazz,1,6,1.758063533,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.359750655,-0.758063533,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5187,7/1/11,UtahJazz,0,7,1.098584329,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.637861729,-1.098584329,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5188,8/1/11,UtahJazz,0,8,-0.052440102,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.450417044,0.052440102,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5189,9/1/11,UtahJazz,0,9,-0.167713175,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.329703122,0.167713175,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5190,10/1/11,UtahJazz,0,10,1.252793224,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.811867963,-1.252793224,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5191,11/1/11,UtahJazz,0,11,1.908594267,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.474036244,-1.908594267,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5192,12/1/11,UtahJazz,2,12,1.862471105,2010,39,43,0.476,4,Did Not Make Playoffs,A. JeffersonåÊ(7.8),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.43775776,0.137528895,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5193,1/1/12,UtahJazz,2,1,0.895037695,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.158771508,1.104962305,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5194,2/1/12,UtahJazz,2,2,1.037372544,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.315815622,0.962627456,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5195,3/1/12,UtahJazz,2,3,0.877542989,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.130952028,1.122457011,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5196,4/1/12,UtahJazz,2,4,2.03718911,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.31628332,-0.03718911,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5197,5/1/12,UtahJazz,1,5,0.083457794,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.334678096,0.916542206,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5198,6/1/12,UtahJazz,1,6,-0.133855913,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.107713978,1.133855913,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5199,7/1/12,UtahJazz,1,7,0.214581874,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.471408516,0.785418126,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5200,8/1/12,UtahJazz,0,8,-0.482384399,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,-0.25315974,0.482384399,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5201,9/1/12,UtahJazz,0,9,-0.562451222,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,-0.326514127,0.562451222,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5202,10/1/12,UtahJazz,1,10,0.170372772,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.415070554,0.829627228,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5203,11/1/12,UtahJazz,1,11,0.80322146,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.063691668,0.19677854,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5204,12/1/12,UtahJazz,1,12,1.003270787,2011,36,30,0.545,3,Lost 1st Round,P. MillsapåÊ(7.8),Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.271099822,-0.003270787,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5205,1/1/13,UtahJazz,1,1,2.237526978,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.844149125,-1.237526978,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5206,2/1/13,UtahJazz,1,2,2.215880676,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.839401905,-1.215880676,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5207,3/1/13,UtahJazz,1,3,1.954111458,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.545860949,-0.954111458,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5208,4/1/13,UtahJazz,2,4,2.468094382,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,3.083771393,-0.468094382,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5209,5/1/13,UtahJazz,0,5,3.233935862,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,3.88535612,-3.233935862,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5210,6/1/13,UtahJazz,1,6,2.253044698,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.897490389,-1.253044698,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5211,7/1/13,UtahJazz,1,7,1.527063389,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.102805941,-0.527063389,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5212,8/1/13,UtahJazz,0,8,0.259969267,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.795618935,-0.259969267,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5213,9/1/13,UtahJazz,0,9,0.133072019,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.662732181,-0.133072019,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5214,10/1/13,UtahJazz,1,10,1.69682276,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.294359022,-0.69682276,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5215,11/1/13,UtahJazz,1,11,2.418755001,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,3.023300575,-1.418755001,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5216,12/1/13,UtahJazz,1,12,2.367980765,2012,43,39,0.524,3,Did Not Make Playoffs,A. JeffersonåÊ(7.7),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.983363757,-1.367980765,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5217,1/1/14,UtahJazz,1,1,-0.014339126,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.41300498,1.014339126,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5218,2/1/14,UtahJazz,1,2,-0.026938595,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.410241808,1.026938595,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5219,3/1/14,UtahJazz,1,3,-0.179304267,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.239383046,1.179304267,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5220,4/1/14,UtahJazz,1,4,0.119865184,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.552479773,0.880134816,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5221,5/1/14,UtahJazz,1,5,0.565631694,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.019051037,0.434368306,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5222,6/1/14,UtahJazz,1,6,-0.005306865,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.444052853,1.005306865,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5223,7/1/14,UtahJazz,1,7,-0.427872322,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,-0.018502026,1.427872322,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5224,8/1/14,UtahJazz,0,8,-1.16539848,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,-0.779364691,1.16539848,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5225,9/1/14,UtahJazz,0,9,-1.239260428,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,-0.856712898,1.239260428,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5226,10/1/14,UtahJazz,1,10,-0.329062001,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.092993565,1.329062001,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5227,11/1/14,UtahJazz,1,11,0.091146651,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.517282065,0.908853349,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5228,12/1/14,UtahJazz,1,12,0.061592944,2013,25,57,0.305,5,Did Not Make Playoffs,D. FavorsåÊ(5.1),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.494036397,0.938407056,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5229,1/1/15,UtahJazz,1,1,1.610294867,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.166981121,-0.610294867,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5230,2/1/15,UtahJazz,1,2,1.591168459,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.162786536,-0.591168459,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5231,3/1/15,UtahJazz,1,3,1.359872375,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.903417332,-0.359872375,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5232,4/1/15,UtahJazz,1,4,1.814021409,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.37870843,-0.814021409,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5233,5/1/15,UtahJazz,0,5,2.490709587,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,3.086978905,-2.490709587,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5234,6/1/15,UtahJazz,1,6,1.624006134,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,2.214112811,-0.624006134,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5235,7/1/15,UtahJazz,1,7,0.982537917,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,1.511939338,0.017462083,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
5236,8/1/15,UtahJazz,0,8,-0.137050973,2014,38,44,0.463,3,Did Not Make Playoffs,R. GobertåÊ(9.3),No Playoffs,0.074456114,-0.005698015,0.080154129,Salt Lake City,936000,0.356924865,0.137050973,Dark Horse,-0.728816328,0,-0.903651088,-0.17483476
